"","instant_book","rating_checkin","person_capacity","rating_cleanliness","tax","lon","cancel_policy","price","lat","host_id","review_score_a","rev_count","bed_type","accuracy_rating","rating_communication","satisfaction_guest","hosting_id","url","cleaning_fee","nightly_price","room_type","TV","Cable.TV","Internet","Wireless.Internet","Air.conditioning","Wheelchair accessible","Pool","Kitchen","Free.parking.on.premises","Smoking.allowed","Pets.allowed","Doorman","Gym","Breakfast","Elevator.in.building","Hot.tub","Indoor.fireplace","Buzzer/wireless.intercom","Heating","Family/kid.friendly","Suitable.for.events","Washer","Dryer","Essentials","Shampoo","Hangers","Hair.dryer","Iron","Laptop.friendly.workspace","Self.Check-In"
"173","False",9,2,9,6,-81.4694937595897,5,50,28.5069193328595,35242247,5,45,"Real Bed",10,9,95,9150261,"https://www.airbnb.com/rooms/9150261",0,"$50","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"174","True",9,2,9,5,-81.4480458046889,5,30,28.4561742316072,84357096,4,14,"Real Bed",9,9,84,14280203,"https://www.airbnb.com/rooms/14280203",10,"$30","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"175","False",10,6,9,25,-81.4457636416213,5,119,28.427494113426,14969779,4.5,36,"Real Bed",10,10,91,4127118,"https://www.airbnb.com/rooms/4127118",85,"$119","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"176","True",10,1,10,4,-81.4387653475931,4,35,28.4991413604555,42922331,5,11,"Pull-out Sofa",10,10,100,8720182,"https://www.airbnb.com/rooms/8720182",0,"$35","Shared room",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"177","True",10,2,10,7,-81.4848758210695,4,49,28.4274182666072,64103025,5,20,"Real Bed",10,10,97,11991023,"https://www.airbnb.com/rooms/11991023",10,"$49","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"178","True",10,2,9,5,-81.3643883556373,3,35,28.5535321545176,23780144,4.5,63,"Real Bed",9,10,94,11593151,"https://www.airbnb.com/rooms/11593151",10,"$35","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"179","True",10,2,10,6,-81.4426661592238,4,36,28.4798035287625,60151310,5,20,"Real Bed",10,10,98,14029931,"https://www.airbnb.com/rooms/14029931",15,"$36","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"180","False",10,6,10,22,-81.5014731262451,5,129,28.3891620129169,55300639,5,6,"Real Bed",10,10,100,13932302,"https://www.airbnb.com/rooms/13932302",50,"$129","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"181","True",9,1,10,3,-81.4372552753198,5,19,28.5200710269697,61879526,5,10,"Real Bed",10,10,98,14138384,"https://www.airbnb.com/rooms/14138384",7,"$19","Shared room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"182","True",10,2,10,6,-81.4284592387217,5,45,28.5126085481529,61879526,4.5,4,"Real Bed",10,10,90,14137855,"https://www.airbnb.com/rooms/14137855",7,"$45","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"183","False",10,2,9,6,-81.5113891547633,3,45,28.5690609422335,5175947,5,53,"Real Bed",10,10,95,975661,"https://www.airbnb.com/rooms/975661",10,"$45","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"184","True",8,3,10,13,-81.4936343699171,4,75,28.4567899100572,26907201,5,3,"Real Bed",9,9,100,14728018,"https://www.airbnb.com/rooms/14728018",30,"$75","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"185","False",10,5,10,18,-81.4752927186726,5,100,28.415763368771,99665141,5,3,"Real Bed",10,10,100,15511723,"https://www.airbnb.com/rooms/15511723",45,"$100","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"186","False",10,2,10,5,-81.3680095198169,5,45,28.5112003415359,68310511,5,13,"Real Bed",10,10,97,14575073,"https://www.airbnb.com/rooms/14575073",0,"$45","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"187","True",10,2,10,6,-81.3776862132491,3,49,28.5180452334578,64118947,5,21,"Real Bed",10,10,100,11992709,"https://www.airbnb.com/rooms/11992709",0,"$49","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"188","False",10,4,10,11,-81.3986319163547,4,69,28.5712298496391,89405724,5,4,"Real Bed",10,10,100,15529009,"https://www.airbnb.com/rooms/15529009",25,"$69","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"189","False",9,2,10,5,-81.4713221861122,5,40,28.5253208149383,54650795,4.5,8,"Airbed",9,9,94,13188072,"https://www.airbnb.com/rooms/13188072",0,"$40","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"190","False",10,2,10,7,-81.4495177982138,3,59,28.4281271344139,5091213,5,43,"Real Bed",10,10,100,6303727,"https://www.airbnb.com/rooms/6303727",0,"$59","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","False",10,2,10,6,-81.4475922034602,3,48,28.4917289958069,4438338,5,28,"Real Bed",10,10,99,12021792,"https://www.airbnb.com/rooms/12021792",0,"$48","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"192","False",9,2,9,7,-81.468625115887,5,39,28.3889172100867,33365401,4.5,34,"Real Bed",9,9,86,7264854,"https://www.airbnb.com/rooms/7264854",20,"$39","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","True",9,4,9,9,-81.450558654502,5,49,28.3612552126168,33245081,5,22,"Real Bed",10,10,95,13985989,"https://www.airbnb.com/rooms/13985989",25,"$49","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","True",10,2,9,4,-81.4885643463892,5,35,28.5070351995024,26734176,4.5,30,"Real Bed",9,9,92,6360549,"https://www.airbnb.com/rooms/6360549",0,"$35","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","True",10,6,10,24,-81.4459588937566,5,99,28.4254460752061,44541433,5,12,"Real Bed",10,10,100,13897065,"https://www.airbnb.com/rooms/13897065",95,"$99","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"196","True",10,4,10,9,-81.4652209440966,4,75,28.3991090139228,27334010,5,84,"Real Bed",10,10,95,9825478,"https://www.airbnb.com/rooms/9825478",0,"$75","Entire home/apt",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"197","False",10,2,10,3,-81.4473771341433,3,29,28.4268906564714,35201603,5,35,"Real Bed",10,10,95,6727838,"https://www.airbnb.com/rooms/6727838",0,"$29","Shared room",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","False",10,3,10,5,-81.3896359359758,5,30,28.4541676700794,96902072,5,6,"Real Bed",10,10,100,15240629,"https://www.airbnb.com/rooms/15240629",10,"$30","Private room",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"199","True",10,4,9,11,-81.4760074090375,5,89,28.4270289571088,9464858,4.5,25,"Real Bed",9,10,92,4828529,"https://www.airbnb.com/rooms/4828529",0,"$89","Entire home/apt",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","True",10,2,10,5,-81.3487861974651,5,24,28.3967093765862,67505991,4.5,5,"Real Bed",10,10,88,13250274,"https://www.airbnb.com/rooms/13250274",20,"$24","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"201","False",10,6,10,35,-81.4861341992772,5,180,28.5218160882546,33121566,5,14,"Real Bed",10,10,99,11158345,"https://www.airbnb.com/rooms/11158345",100,"$180","Entire home/apt",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"202","True",9,4,10,13,-81.4708271491025,5,70,28.4099487777558,49055494,5,28,"Real Bed",10,10,99,13095965,"https://www.airbnb.com/rooms/13095965",40,"$70","Entire home/apt",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"203","False",10,2,9,7,-81.4778375085721,5,35,28.4797702042166,49037035,4.5,46,"Real Bed",10,10,93,10073656,"https://www.airbnb.com/rooms/10073656",25,"$35","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"204","False",10,2,10,7,-81.461549382029,5,38,28.4863797344809,16902517,5,71,"Real Bed",10,10,95,4348936,"https://www.airbnb.com/rooms/4348936",20,"$38","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"205","False",10,3,10,5,-81.4768323921582,4,40,28.4862289683432,58076089,5,11,"Real Bed",9,10,98,11165098,"https://www.airbnb.com/rooms/11165098",0,"$40","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"206","False",10,3,10,3,-81.4469182210029,5,22,28.5942846820464,92768718,5,4,"Real Bed",10,10,95,14831708,"https://www.airbnb.com/rooms/14831708",8,"$22","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"207","True",9,4,8,16,-81.4706675801578,5,72,28.4578395121023,36569578,4.5,24,"Real Bed",9,9,94,12050307,"https://www.airbnb.com/rooms/12050307",60,"$72","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"208","True",10,4,10,21,-81.3017318844002,5,79,28.5046840308675,93697673,5,4,"Real Bed",10,10,100,14914521,"https://www.airbnb.com/rooms/14914521",95,"$79","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"209","True",10,2,10,6,-81.3943500661176,3,49,28.4760236185661,15225497,4.5,67,"Real Bed",10,10,93,7770195,"https://www.airbnb.com/rooms/7770195",0,"$49","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"210","True",10,2,10,8,-81.3576723792446,5,55,28.3677636211746,19252736,5,83,"Real Bed",10,10,98,4262209,"https://www.airbnb.com/rooms/4262209",10,"$55","Private room",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"211","False",10,2,10,6,-81.4501752635651,4,49,28.4959418886878,70022878,5,47,"Real Bed",10,10,100,12830560,"https://www.airbnb.com/rooms/12830560",0,"$49","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"212","True",9,1,6,3,-81.4007343744267,5,22,28.5176395987383,26026771,4,47,"Real Bed",8,9,76,5632050,"https://www.airbnb.com/rooms/5632050",5,"$22","Shared room",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","True",10,2,10,5,-81.3093215941476,5,37,28.4969689974471,20670213,5,19,"Real Bed",10,10,96,6775656,"https://www.airbnb.com/rooms/6775656",10,"$37","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"214","False",10,2,10,5,-81.3407637232485,3,45,28.5687193801595,18338408,5,15,"Real Bed",10,10,99,11589151,"https://www.airbnb.com/rooms/11589151",0,"$45","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"215","True",9,2,9,5,-81.3759550461947,5,35,28.4812177230442,11812268,4.5,76,"Real Bed",10,9,92,2313098,"https://www.airbnb.com/rooms/2313098",5,"$35","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"216","False",10,2,10,12,-81.2725526808229,3,75,28.5998786926877,48387020,5,5,"Real Bed",10,10,100,13830666,"https://www.airbnb.com/rooms/13830666",25,"$75","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"217","True",10,2,9,3,-81.4014892523557,5,21,28.5169055617438,26026771,4.5,7,"Real Bed",9,10,94,10270550,"https://www.airbnb.com/rooms/10270550",5,"$21","Shared room",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"218","False",8,2,8,9,-81.4659887963781,5,60,28.4842630054466,79574983,3.5,5,"Real Bed",7,8,68,13746249,"https://www.airbnb.com/rooms/13746249",15,"$60","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"219","True",9,12,10,18,-81.4782619555058,3,146,28.4513089677676,68743077,4.5,8,"Real Bed",9,9,91,12915421,"https://www.airbnb.com/rooms/12915421",115,"$146","Entire home/apt",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"220","False",10,2,10,5,-81.4792716159541,4,40,28.4443224634458,41654338,5,8,"Real Bed",10,10,100,15491397,"https://www.airbnb.com/rooms/15491397",0,"$40","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"221","True",10,1,10,4,-81.5050155804948,4,38,28.5211516924488,32935799,5,3,"Real Bed",10,10,100,6423381,"https://www.airbnb.com/rooms/6423381",0,"$38","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"222","False",10,2,10,3,-81.3179395751575,5,30,28.5130339356842,21178516,5,12,"Real Bed",10,10,96,14015778,"https://www.airbnb.com/rooms/14015778",0,"$30","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","False",9,2,7,6,-81.3682119016133,5,50,28.5421035808742,20338853,4,141,"Real Bed",9,9,82,5534845,"https://www.airbnb.com/rooms/5534845",0,"$50","Private room",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"224","False",10,2,10,4,-81.4766785773474,4,35,28.5443491192347,39824736,5,11,"Real Bed",10,10,98,9096010,"https://www.airbnb.com/rooms/9096010",0,"$35","Private room",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"225","False",10,2,10,4,-81.4073700204195,4,25,28.395364321102,12850854,5,15,"Real Bed",10,10,99,12410940,"https://www.airbnb.com/rooms/12410940",10,"$25","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"226","True",10,2,10,5,-81.4402485074537,5,41,28.4884848779104,19811395,4.5,69,"Real Bed",10,10,94,12628860,"https://www.airbnb.com/rooms/12628860",0,"$41","Private room",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"227","False",10,2,10,5,-81.3447927715454,3,44,28.5417828748355,20023442,5,30,"Real Bed",10,10,97,8166861,"https://www.airbnb.com/rooms/8166861",0,"$44","Entire home/apt",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"228","True",9,2,9,9,-81.3084335221175,3,79,28.4571009452137,6507148,4.5,199,"Real Bed",9,9,89,3421658,"https://www.airbnb.com/rooms/3421658",0,"$79","Private room",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
